# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 4.818193
0.528750 5.062578
0.551250 3.963340
0.573750 3.162345
0.596250 2.572046
0.618750 2.085643
0.641250 1.714595
0.663750 1.435450
0.686250 1.174793
0.708750 0.995113
0.731250 0.860888
0.753750 0.724142
0.776250 0.639039
0.798750 0.554318
0.821250 0.508175
0.843750 0.440795
0.866250 0.409321
0.888750 0.375555
0.911250 0.354699
0.933750 0.327885
0.956250 0.316960
0.978750 0.304050
1.001250 0.309321
1.023750 0.301299
1.046250 0.298473
1.068750 0.308939
1.091250 0.325898
1.113750 0.344309
1.136250 0.355998
1.158750 0.373110
1.181250 0.405730
1.203750 0.446067
1.226250 0.479680
1.248750 0.532774
1.271250 0.583882
1.293750 0.670666
1.316250 0.746220
1.338750 0.850422
1.361250 0.944311
1.383750 1.087703
1.406250 1.175633
1.428750 1.266771
1.451250 1.347215
1.473750 1.389690
1.496250 1.397941
1.518750 1.392211
1.541250 1.327505
1.563750 1.268146
1.586250 1.173341
1.608750 1.072195
1.631250 1.033845
1.653750 0.963409
1.676250 0.895189
1.698750 0.830254
1.721250 0.778459
1.743750 0.769902
1.766250 0.709398
1.788750 0.696335
1.811250 0.667916
1.833750 0.652790
1.856250 0.639956
1.878750 0.649963
1.901250 0.649581
1.923750 0.651415
1.946250 0.655158
1.968750 0.662950
1.991250 0.687549
2.013750 0.706342
2.036250 0.728115
2.058750 0.747672
2.081250 0.756533
2.103750 0.776243
2.126250 0.806801
2.148750 0.834303
2.171250 0.846373
2.193750 0.862798
2.216250 0.846373
2.238750 0.874257
2.261250 0.876549
2.283750 0.869826
2.306250 0.863409
2.328750 0.848512
2.351250 0.833921
2.373750 0.815892
2.396250 0.788772
2.418750 0.788466
2.441250 0.766999
2.463750 0.742324
2.486250 0.730025
2.508750 0.712454
2.531250 0.689994
2.553750 0.679757
2.576250 0.670819
2.598750 0.669902
2.621250 0.659054
2.643750 0.660888
2.666250 0.675403
2.688750 0.692744
2.711250 0.694196
2.733750 0.717801
2.756250 0.748436
2.778750 0.782508
2.801250 0.823302
2.823750 0.888543
2.846250 0.938276
2.868750 1.010468
2.891250 1.076779
2.913750 1.150958
2.936250 1.228956
2.958750 1.311768
2.981250 1.347367
3.003750 1.358292
3.026250 1.356840
3.048750 1.278613
3.071250 1.230560
3.093750 1.178383
3.116250 1.046297
3.138750 0.963486
3.161250 0.837893
3.183750 0.739650
3.206250 0.650040
3.228750 0.605502
3.251250 0.534455
3.273750 0.502675
3.296250 0.445914
3.318750 0.413981
3.341250 0.375326
3.363750 0.368756
3.386250 0.350192
3.408750 0.336594
3.431250 0.333614
3.453750 0.341177
3.476250 0.322537
3.498750 0.336517
3.521250 0.340642
3.543750 0.355921
3.566250 0.352866
3.588750 0.363866
3.611250 0.381513
3.633750 0.411460
3.656250 0.453324
3.678750 0.493278
3.701250 0.561881
3.723750 0.619711
3.746250 0.734761
3.768750 0.834838
3.791250 0.979911
3.813750 1.158444
3.836250 1.401073
3.858750 1.678766
3.881250 2.064023
3.903750 2.549280
3.926250 3.182513
3.948750 3.981216
3.971250 5.026138
3.993750 4.845695
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
