# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 2.874587
0.530000 2.556996
0.550000 2.269027
0.570000 2.046605
0.590000 1.816391
0.610000 1.653041
0.630000 1.519484
0.650000 1.348857
0.670000 1.226015
0.690000 1.099964
0.710000 1.011385
0.730000 0.928593
0.750000 0.850327
0.770000 0.785009
0.790000 0.720895
0.810000 0.662053
0.830000 0.625956
0.850000 0.574562
0.870000 0.546430
0.890000 0.510047
0.910000 0.475268
0.930000 0.463122
0.950000 0.439974
0.970000 0.418546
0.990000 0.407430
1.010000 0.399294
1.030000 0.387262
1.050000 0.376089
1.070000 0.369214
1.090000 0.367896
1.110000 0.374485
1.130000 0.378782
1.150000 0.373110
1.170000 0.381189
1.190000 0.387148
1.210000 0.397747
1.230000 0.421410
1.250000 0.420265
1.270000 0.443641
1.290000 0.468393
1.310000 0.504776
1.330000 0.513485
1.350000 0.556514
1.370000 0.576224
1.390000 0.610085
1.410000 0.662798
1.430000 0.691388
1.450000 0.716770
1.470000 0.771545
1.490000 0.818528
1.510000 0.843566
1.530000 0.855942
1.550000 0.874620
1.570000 0.869693
1.590000 0.846946
1.610000 0.840987
1.630000 0.810048
1.650000 0.804318
1.670000 0.777446
1.690000 0.738543
1.710000 0.727656
1.730000 0.696201
1.750000 0.667897
1.770000 0.651739
1.790000 0.623951
1.810000 0.612836
1.830000 0.585735
1.850000 0.566827
1.870000 0.548378
1.890000 0.549581
1.910000 0.538179
1.930000 0.518183
1.950000 0.515376
1.970000 0.530387
1.990000 0.517897
2.010000 0.513370
2.030000 0.524256
2.050000 0.518412
2.070000 0.527694
2.090000 0.545456
2.110000 0.533481
2.130000 0.544424
2.150000 0.575823
2.170000 0.583328
2.190000 0.600231
2.210000 0.622805
2.230000 0.654604
2.250000 0.674028
2.270000 0.688810
2.290000 0.715567
2.310000 0.743012
2.330000 0.761633
2.350000 0.796354
2.370000 0.814574
2.390000 0.841732
2.410000 0.852618
2.430000 0.872787
2.450000 0.871182
2.470000 0.852676
2.490000 0.840013
2.510000 0.813887
2.530000 0.771430
2.550000 0.725880
2.570000 0.697404
2.590000 0.658099
2.610000 0.610773
2.630000 0.590834
2.650000 0.556686
2.670000 0.508615
2.690000 0.482774
2.710000 0.463981
2.730000 0.446334
2.750000 0.427255
2.770000 0.419921
2.790000 0.395112
2.810000 0.388351
2.830000 0.382048
2.850000 0.377866
2.870000 0.374428
2.890000 0.373683
2.910000 0.375574
2.930000 0.376433
2.950000 0.376032
2.970000 0.391674
2.990000 0.396487
3.010000 0.410410
3.030000 0.421009
3.050000 0.434990
3.070000 0.462606
3.090000 0.486097
3.110000 0.517324
3.130000 0.543966
3.150000 0.579031
3.170000 0.611747
3.190000 0.679356
3.210000 0.719234
3.230000 0.776243
3.250000 0.838696
3.270000 0.925098
3.290000 1.019750
3.310000 1.100365
3.330000 1.231745
3.350000 1.345649
3.370000 1.507395
3.390000 1.653155
3.410000 1.844867
3.430000 2.046777
3.450000 2.295555
3.470000 2.533619
3.490000 2.844907
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
