# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 2.093416
0.528750 2.454265
0.551250 2.179761
0.573750 1.965131
0.596250 1.743339
0.618750 1.547387
0.641250 1.396642
0.663750 1.265263
0.686250 1.136576
0.708750 1.042210
0.731250 0.933864
0.753750 0.864937
0.776250 0.778420
0.798750 0.721583
0.821250 0.673225
0.843750 0.622805
0.866250 0.568546
0.888750 0.531304
0.911250 0.506151
0.933750 0.482316
0.956250 0.457335
0.978750 0.423702
1.001250 0.411613
1.023750 0.404336
1.046250 0.375631
1.068750 0.383309
1.091250 0.370933
1.113750 0.363141
1.136250 0.360792
1.158750 0.367495
1.181250 0.376147
1.203750 0.367151
1.226250 0.373282
1.248750 0.385200
1.271250 0.406342
1.293750 0.418832
1.316250 0.432640
1.338750 0.464841
1.361250 0.492973
1.383750 0.525173
1.406250 0.574791
1.428750 0.602694
1.451250 0.640166
1.473750 0.701128
1.496250 0.749429
1.518750 0.791369
1.541250 0.814918
1.563750 0.829471
1.586250 0.834800
1.608750 0.847863
1.631250 0.843165
1.653750 0.839326
1.676250 0.818184
1.698750 0.801281
1.721250 0.790567
1.743750 0.787588
1.766250 0.752924
1.788750 0.740892
1.811250 0.729719
1.833750 0.698493
1.856250 0.695685
1.878750 0.675059
1.901250 0.652771
1.923750 0.644807
1.946250 0.632374
1.968750 0.616789
1.991250 0.589688
2.013750 0.585047
2.036250 0.563504
2.058750 0.562931
2.081250 0.541331
2.103750 0.533137
2.126250 0.528955
2.148750 0.510391
2.171250 0.507182
2.193750 0.501223
2.216250 0.509073
2.238750 0.505807
2.261250 0.492457
2.283750 0.503802
2.306250 0.508787
2.328750 0.503401
2.351250 0.520589
2.373750 0.540872
2.396250 0.555368
2.418750 0.546544
2.441250 0.562988
2.463750 0.572156
2.486250 0.597423
2.508750 0.608137
2.531250 0.612778
2.553750 0.644406
2.576250 0.661938
2.598750 0.661709
2.621250 0.691789
2.643750 0.704337
2.666250 0.707660
2.688750 0.729662
2.711250 0.736938
2.733750 0.762206
2.756250 0.768336
2.778750 0.782546
2.801250 0.805120
2.823750 0.799906
2.846250 0.816121
2.868750 0.822194
2.891250 0.831992
2.913750 0.827408
2.936250 0.808673
2.958750 0.814517
2.981250 0.766675
3.003750 0.740032
3.026250 0.687836
3.048750 0.644807
3.071250 0.606820
3.093750 0.559092
3.116250 0.531934
3.138750 0.494348
3.161250 0.463466
3.183750 0.445360
3.206250 0.422098
3.228750 0.417915
3.251250 0.393966
3.273750 0.383080
3.296250 0.368011
3.318750 0.366521
3.341250 0.358901
3.363750 0.372938
3.386250 0.372594
3.408750 0.373225
3.431250 0.381246
3.453750 0.387491
3.476250 0.399466
3.498750 0.424333
3.521250 0.435505
3.543750 0.464726
3.566250 0.482660
3.588750 0.508500
3.611250 0.546487
3.633750 0.574734
3.656250 0.605215
3.678750 0.682049
3.701250 0.723818
3.723750 0.782030
3.746250 0.858635
3.768750 0.956267
3.791250 1.040606
3.813750 1.133769
3.836250 1.267039
3.858750 1.424029
3.881250 1.561310
3.903750 1.749355
3.926250 1.942270
3.948750 2.194027
3.971250 2.460109
3.993750 2.120975
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
