# r/sigma g(r) (rho2d=1.4324, n=200, samples=5000)
0.013745 0.346970
0.041236 0.346774
0.068727 0.352498
0.096218 0.358311
0.123709 0.353961
0.151200 0.365093
0.178691 0.367824
0.206182 0.370689
0.233673 0.376893
0.261164 0.386712
0.288654 0.397125
0.316145 0.396957
0.343636 0.411824
0.371127 0.424989
0.398618 0.433601
0.426109 0.444004
0.453600 0.460987
0.481091 0.472803
0.508582 0.481927
0.536073 0.497233
0.563564 0.508377
0.591054 0.528400
0.618545 0.538646
0.646036 0.554976
0.673527 0.562977
0.701018 0.579609
0.728509 0.592645
0.756000 0.607053
0.783491 0.625711
0.810982 0.640145
0.838473 0.668131
0.865963 0.697468
0.893454 0.744252
0.920945 0.819939
0.948436 0.935727
0.975927 1.153887
1.003418 1.811629
1.030909 1.826542
1.058400 1.694584
1.085891 1.573274
1.113382 1.461367
1.140872 1.371738
1.168363 1.293031
1.195854 1.219153
1.223345 1.147887
1.250836 1.100086
1.278327 1.056357
1.305818 1.012749
1.333309 0.976711
1.360800 0.954253
1.388291 0.928567
1.415781 0.907791
1.443272 0.891323
1.470763 0.882016
1.498254 0.876526
1.525745 0.873527
1.553236 0.873050
1.580727 0.866989
1.608218 0.867927
1.635709 0.873898
1.663200 0.882549
1.690691 0.883924
1.718181 0.894452
1.745672 0.903533
1.773163 0.914398
1.800654 0.923844
1.828145 0.942062
1.855636 0.959675
1.883127 0.973670
1.910618 0.992711
1.938109 1.016985
1.965600 1.040744
1.993090 1.060815
2.020581 1.077434
2.048072 1.092021
2.075563 1.097930
2.103054 1.092564
2.130545 1.087045
2.158036 1.081715
2.185527 1.071826
2.213018 1.066050
2.240509 1.050387
2.267999 1.043308
2.295490 1.033574
2.322981 1.017093
2.350472 1.010232
2.377963 1.000328
2.405454 0.988082
2.432945 0.986603
2.460436 0.980855
2.487927 0.973627
2.515418 0.971679
2.542908 0.967487
2.570399 0.966257
2.597890 0.968282
2.625381 0.962620
2.652872 0.962042
2.680363 0.963589
2.707854 0.966088
2.735345 0.968418
2.762836 0.975275
2.790327 0.976973
2.817818 0.978061
2.845308 0.989027
2.872799 0.989076
2.900290 0.994420
2.927781 0.998542
2.955272 1.005531
2.982763 1.006792
3.010254 1.013535
3.037745 1.017790
3.065236 1.020231
3.092727 1.021008
3.120217 1.022878
3.147708 1.019412
3.175199 1.016978
3.202690 1.017608
3.230181 1.017073
3.257672 1.013413
3.285163 1.012223
3.312654 1.009204
3.340145 1.005837
3.367636 1.002996
3.395126 1.001981
3.422617 1.000256
3.450108 1.002925
3.477599 0.996238
3.505090 0.994923
3.532581 0.994203
3.560072 0.995093
3.587563 0.992564
3.615054 0.989632
3.642545 0.991963
3.670035 0.988975
3.697526 0.989485
3.725017 0.990696
3.752508 0.991434
3.779999 0.991163
3.807490 0.990981
3.834981 0.995820
3.862472 0.996171
3.889963 0.993563
3.917454 0.999147
3.944945 1.000520
3.972435 1.000299
3.999926 0.999082
4.027417 0.999801
4.054908 1.004432
4.082399 1.001503
4.109890 1.004585
4.137381 1.001796
4.164872 1.007569
4.192363 1.004779
4.219854 1.003488
4.247344 1.006170
4.274835 1.004966
4.302326 1.004617
4.329817 1.001270
4.357308 1.003411
4.384799 1.002077
4.412290 1.002960
4.439781 0.999202
4.467272 0.999209
4.494763 0.998027
4.522253 0.998492
4.549744 0.998814
4.577235 0.998948
4.604726 0.998955
4.632217 0.997303
4.659708 0.998522
4.687199 0.999372
4.714690 0.995597
4.742181 0.997108
4.769672 0.998863
4.797162 0.998971
4.824653 0.996526
4.852144 0.998595
4.879635 0.998280
4.907126 0.998717
4.934617 0.998711
4.962108 0.998572
4.989599 0.996411
5.017090 0.999239
5.044581 1.001357
5.072072 0.999252
5.099562 0.998348
5.127053 1.000787
5.154544 1.000119
5.182035 0.999793
5.209526 1.000482
5.237017 0.999601
5.264508 0.999384
5.291999 1.000569
5.319490 1.002288
5.346981 1.000006
5.374471 1.002905
5.401962 1.002803
5.429453 1.001280
5.456944 1.000635
5.484435 1.001373
