# z	rho(z)
0.007500 0.000000
0.022500 0.000000
0.037500 0.000000
0.052500 0.000000
0.067500 0.000000
0.082500 0.000000
0.097500 0.000000
0.112500 0.000000
0.127500 0.000000
0.142500 0.000000
0.157500 0.000000
0.172500 0.000000
0.187500 0.000000
0.202500 0.000000
0.217500 0.000000
0.232500 0.000000
0.247500 0.000000
0.262500 0.000000
0.277500 0.000000
0.292500 0.000000
0.307500 0.000000
0.322500 0.000000
0.337500 0.000000
0.352500 0.000000
0.367500 0.000000
0.382500 0.000000
0.397500 0.000000
0.412500 0.000000
0.427500 0.000000
0.442500 0.000000
0.457500 0.000000
0.472500 0.000000
0.487500 0.000000
0.502500 1.668781
0.517500 2.294823
0.532500 2.150056
0.547500 1.962813
0.562500 1.837234
0.577500 1.701069
0.592500 1.556105
0.607500 1.449912
0.622500 1.337434
0.637500 1.268756
0.652500 1.170370
0.667500 1.081049
0.682500 1.008137
0.697500 0.947862
0.712500 0.876140
0.727500 0.825922
0.742500 0.778416
0.757500 0.736204
0.772500 0.702857
0.787500 0.654425
0.802500 0.619094
0.817500 0.580322
0.832500 0.554849
0.847500 0.538440
0.862500 0.510387
0.877500 0.489876
0.892500 0.464337
0.907500 0.458978
0.922500 0.440584
0.937500 0.429800
0.952500 0.413722
0.967500 0.404525
0.982500 0.398306
0.997500 0.392814
1.012500 0.390035
1.027500 0.392814
1.042500 0.376670
1.057500 0.378523
1.072500 0.386528
1.087500 0.371377
1.102500 0.379780
1.117500 0.386859
1.132500 0.390829
1.147500 0.389572
1.162500 0.404724
1.177500 0.392020
1.192500 0.415177
1.207500 0.411406
1.222500 0.431652
1.237500 0.444554
1.252500 0.458912
1.267500 0.478165
1.282500 0.488487
1.297500 0.514952
1.312500 0.531295
1.327500 0.565303
1.342500 0.574897
1.357500 0.600568
1.372500 0.616580
1.387500 0.644501
1.402500 0.674407
1.417500 0.701997
1.432500 0.729190
1.447500 0.730778
1.462500 0.767499
1.477500 0.783709
1.492500 0.773123
1.507500 0.770477
1.522500 0.772462
1.537500 0.762537
1.552500 0.731771
1.567500 0.725353
1.582500 0.696109
1.597500 0.659652
1.612500 0.649860
1.627500 0.622270
1.642500 0.589122
1.657500 0.572118
1.672500 0.542278
1.687500 0.530832
1.702500 0.489413
1.717500 0.491266
1.732500 0.468704
1.747500 0.459507
1.762500 0.444819
1.777500 0.444686
1.792500 0.424903
1.807500 0.410149
1.822500 0.397379
1.837500 0.405319
1.852500 0.390895
1.867500 0.380838
1.882500 0.375744
1.897500 0.380243
1.912500 0.378920
1.927500 0.370318
1.942500 0.374553
1.957500 0.376670
1.972500 0.386528
1.987500 0.390498
2.002500 0.394005
2.017500 0.394005
2.032500 0.407436
2.047500 0.412068
2.062500 0.434299
2.077500 0.444025
2.092500 0.457985
2.107500 0.477768
2.122500 0.480282
2.137500 0.524017
2.152500 0.523487
2.167500 0.571456
2.182500 0.581513
2.197500 0.626438
2.212500 0.655484
2.227500 0.693264
2.242500 0.730977
2.257500 0.779806
2.272500 0.832207
2.287500 0.885337
2.302500 0.966123
2.317500 1.005622
2.332500 1.084887
2.347500 1.170039
2.362500 1.260750
2.377500 1.355761
2.392500 1.429269
2.407500 1.538108
2.422500 1.678706
2.437500 1.837301
2.452500 1.972341
2.467500 2.131266
2.482500 2.295749
2.497500 1.666333
2.512500 0.000000
2.527500 0.000000
2.542500 0.000000
2.557500 0.000000
2.572500 0.000000
2.587500 0.000000
2.602500 0.000000
2.617500 0.000000
2.632500 0.000000
2.647500 0.000000
2.662500 0.000000
2.677500 0.000000
2.692500 0.000000
2.707500 0.000000
2.722500 0.000000
2.737500 0.000000
2.752500 0.000000
2.767500 0.000000
2.782500 0.000000
2.797500 0.000000
2.812500 0.000000
2.827500 0.000000
2.842500 0.000000
2.857500 0.000000
2.872500 0.000000
2.887500 0.000000
2.902500 0.000000
2.917500 0.000000
2.932500 0.000000
2.947500 0.000000
2.962500 0.000000
2.977500 0.000000
2.992500 0.000000
