# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 2.867826
0.530000 2.563413
0.550000 2.284211
0.570000 2.037667
0.590000 1.843664
0.610000 1.652811
0.630000 1.487685
0.650000 1.328575
0.670000 1.210144
0.690000 1.118471
0.710000 1.008807
0.730000 0.923436
0.750000 0.847577
0.770000 0.768508
0.790000 0.730235
0.810000 0.657240
0.830000 0.608997
0.850000 0.575937
0.870000 0.541273
0.890000 0.506208
0.910000 0.479222
0.930000 0.461804
0.950000 0.441407
0.970000 0.425822
0.990000 0.406915
1.010000 0.404623
1.030000 0.392705
1.050000 0.382507
1.070000 0.379470
1.090000 0.373740
1.110000 0.379814
1.130000 0.381762
1.150000 0.376204
1.170000 0.374485
1.190000 0.397919
1.210000 0.393622
1.230000 0.410467
1.250000 0.426854
1.270000 0.450631
1.290000 0.475269
1.310000 0.498130
1.330000 0.505062
1.350000 0.552561
1.370000 0.582755
1.390000 0.621946
1.410000 0.653229
1.430000 0.699123
1.450000 0.721239
1.470000 0.762091
1.490000 0.811709
1.510000 0.849181
1.530000 0.860926
1.550000 0.875594
1.570000 0.876797
1.590000 0.868547
1.610000 0.833081
1.630000 0.831476
1.650000 0.781400
1.670000 0.775613
1.690000 0.727828
1.710000 0.715510
1.730000 0.691789
1.750000 0.669387
1.770000 0.651625
1.790000 0.636270
1.810000 0.615242
1.830000 0.591178
1.850000 0.578000
1.870000 0.558462
1.890000 0.537205
1.910000 0.533309
1.930000 0.540070
1.950000 0.514000
1.970000 0.514688
1.990000 0.512568
2.010000 0.509130
2.030000 0.520704
2.050000 0.514917
2.070000 0.535601
2.090000 0.536575
2.110000 0.539784
2.130000 0.555941
2.150000 0.567572
2.170000 0.581724
2.190000 0.598397
2.210000 0.621774
2.230000 0.642458
2.250000 0.650307
2.270000 0.694024
2.290000 0.712301
2.310000 0.741808
2.330000 0.765644
2.350000 0.788390
2.370000 0.829700
2.390000 0.842534
2.410000 0.860296
2.430000 0.876568
2.450000 0.860296
2.470000 0.876855
2.490000 0.839899
2.510000 0.824085
2.530000 0.783061
2.550000 0.749314
2.570000 0.689326
2.590000 0.654833
2.610000 0.620857
2.630000 0.578344
2.650000 0.547690
2.670000 0.505292
2.690000 0.485410
2.710000 0.469195
2.730000 0.431666
2.750000 0.427255
2.770000 0.411384
2.790000 0.400612
2.810000 0.392476
2.830000 0.381303
2.850000 0.374141
2.870000 0.377235
2.890000 0.376147
2.910000 0.373855
2.930000 0.379642
2.950000 0.381876
2.970000 0.389210
2.990000 0.411155
3.010000 0.399695
3.030000 0.423702
3.050000 0.443469
3.070000 0.466617
3.090000 0.479566
3.110000 0.516464
3.130000 0.539153
3.150000 0.584073
3.170000 0.618852
3.190000 0.661938
3.210000 0.724620
3.230000 0.778535
3.250000 0.831877
3.270000 0.909456
3.290000 1.003765
3.310000 1.103402
3.330000 1.235125
3.350000 1.343414
3.370000 1.496050
3.390000 1.651093
3.410000 1.825959
3.430000 2.042194
3.450000 2.283924
3.470000 2.554303
3.490000 2.870232
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
