# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 3.171197
0.528750 3.499406
0.551250 2.976477
0.573750 2.565514
0.596250 2.200339
0.618750 1.893654
0.641250 1.646528
0.663750 1.435832
0.686250 1.255150
0.708750 1.100738
0.731250 0.990644
0.753750 0.883558
0.776250 0.787101
0.798750 0.704280
0.821250 0.652207
0.843750 0.590242
0.866250 0.544921
0.888750 0.504881
0.911250 0.467180
0.933750 0.425536
0.956250 0.416512
0.978750 0.385094
1.001250 0.378209
1.023750 0.367247
1.046250 0.361832
1.068750 0.358557
1.091250 0.346391
1.113750 0.349132
1.136250 0.350068
1.158750 0.355415
1.181250 0.364840
1.203750 0.370322
1.226250 0.385963
1.248750 0.415175
1.271250 0.433022
1.293750 0.458490
1.316250 0.509627
1.338750 0.559293
1.361250 0.605148
1.383750 0.668852
1.406250 0.744186
1.428750 0.822997
1.451250 0.870791
1.473750 0.935631
1.496250 1.026473
1.518750 1.045992
1.541250 1.091446
1.563750 1.069321
1.586250 1.048933
1.608750 1.028211
1.631250 1.019053
1.653750 0.985029
1.676250 0.944989
1.698750 0.927409
1.721250 0.902743
1.743750 0.856753
1.766250 0.836833
1.788750 0.805751
1.811250 0.792849
1.833750 0.770256
1.856250 0.741446
1.878750 0.724601
1.901250 0.718852
1.923750 0.703879
1.946250 0.681686
1.968750 0.674333
1.991250 0.651004
2.013750 0.650002
2.036250 0.627207
2.058750 0.624734
2.081250 0.631485
2.103750 0.611432
2.126250 0.604547
2.148750 0.588304
2.171250 0.598130
2.193750 0.589106
2.216250 0.579480
2.238750 0.590175
2.261250 0.593451
2.283750 0.569921
2.306250 0.573531
2.328750 0.581418
2.351250 0.602809
2.373750 0.601472
2.396250 0.622461
2.418750 0.618985
2.441250 0.635563
2.463750 0.645590
2.486250 0.646325
2.508750 0.682355
2.531250 0.690777
2.553750 0.695790
2.576250 0.714708
2.598750 0.720857
2.621250 0.746058
2.643750 0.747261
2.666250 0.767983
2.688750 0.776606
2.711250 0.822863
2.733750 0.830550
2.756250 0.872462
2.778750 0.885965
2.801250 0.918518
2.823750 0.945123
2.846250 0.994320
2.868750 1.011299
2.891250 1.021393
2.913750 1.039374
2.936250 1.063973
2.958750 1.059093
2.981250 1.039641
3.003750 0.993251
3.026250 0.945925
3.048750 0.873197
3.071250 0.813304
3.093750 0.751071
3.116250 0.680483
3.138750 0.630683
3.161250 0.564172
3.183750 0.523731
3.206250 0.467916
3.228750 0.450669
3.251250 0.416846
3.273750 0.399132
3.296250 0.386365
3.318750 0.367514
3.341250 0.355348
3.363750 0.345589
3.386250 0.360161
3.408750 0.349199
3.431250 0.365709
3.453750 0.359025
3.476250 0.368517
3.498750 0.376538
3.521250 0.396726
3.543750 0.413972
3.566250 0.439239
3.588750 0.466378
3.611250 0.492782
3.633750 0.534827
3.656250 0.579079
3.678750 0.633424
3.701250 0.706954
3.723750 0.771325
3.746250 0.870457
3.768750 0.975938
3.791250 1.104281
3.813750 1.235498
3.836250 1.431220
3.858750 1.655351
3.881250 1.863774
3.903750 2.180687
3.926250 2.551142
3.948750 2.991584
3.971250 3.510837
3.993750 3.151211
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
