# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 8.418517
0.530000 7.223518
0.550000 6.146596
0.570000 5.164403
0.590000 4.329699
0.610000 3.590822
0.630000 2.957369
0.650000 2.356528
0.670000 1.865789
0.690000 1.463573
0.710000 1.107718
0.730000 0.823770
0.750000 0.592104
0.770000 0.422986
0.790000 0.287577
0.810000 0.189410
0.830000 0.120321
0.850000 0.079928
0.870000 0.047890
0.890000 0.032229
0.910000 0.017427
0.930000 0.011220
0.950000 0.008308
0.970000 0.004154
0.990000 0.002817
1.010000 0.002053
1.030000 0.001194
1.050000 0.000668
1.070000 0.000334
1.090000 0.000239
1.110000 0.000477
1.130000 0.000477
1.150000 0.000621
1.170000 0.001623
1.190000 0.003104
1.210000 0.006064
1.230000 0.010934
1.250000 0.026070
1.270000 0.054145
1.290000 0.115881
1.310000 0.235629
1.330000 0.450011
1.350000 0.801425
1.370000 1.313697
1.390000 1.906899
1.410000 2.502536
1.430000 3.015429
1.450000 3.389905
1.470000 3.631407
1.490000 3.743706
1.510000 3.674569
1.530000 3.544651
1.550000 3.341633
1.570000 3.025790
1.590000 2.688700
1.610000 2.302383
1.630000 1.926571
1.650000 1.561214
1.670000 1.218538
1.690000 0.914488
1.710000 0.650498
1.730000 0.443422
1.750000 0.287100
1.770000 0.179193
1.790000 0.109721
1.810000 0.070426
1.830000 0.042399
1.850000 0.027645
1.870000 0.018478
1.890000 0.011746
1.910000 0.007783
1.930000 0.004058
1.950000 0.003008
1.970000 0.001767
1.990000 0.000764
2.010000 0.000668
2.030000 0.000668
2.050000 0.000907
2.070000 0.001671
2.090000 0.002340
2.110000 0.004631
2.130000 0.009502
2.150000 0.021104
2.170000 0.041587
2.190000 0.069376
2.210000 0.137844
2.230000 0.227464
2.250000 0.366407
2.270000 0.561833
2.290000 0.809876
2.310000 1.122854
2.330000 1.488688
2.350000 1.848028
2.370000 2.209373
2.390000 2.570909
2.410000 2.912153
2.430000 3.187460
2.450000 3.413396
2.470000 3.561458
2.490000 3.622239
2.510000 3.590201
2.530000 3.448251
2.550000 3.230623
2.570000 2.859537
2.590000 2.331365
2.610000 1.751580
2.630000 1.210135
2.650000 0.729089
2.670000 0.399208
2.690000 0.204832
2.710000 0.107334
2.730000 0.063455
2.750000 0.035953
2.770000 0.022154
2.790000 0.014228
2.810000 0.010838
2.830000 0.007830
2.850000 0.004727
2.870000 0.004536
2.890000 0.002531
2.910000 0.002340
2.930000 0.001767
2.950000 0.001432
2.970000 0.001767
2.990000 0.001958
3.010000 0.002960
3.030000 0.004058
3.050000 0.008308
3.070000 0.011507
3.090000 0.019624
3.110000 0.035667
3.130000 0.056723
3.150000 0.094681
3.170000 0.145579
3.190000 0.226557
3.210000 0.330167
3.230000 0.483672
3.250000 0.688648
3.270000 0.922844
3.290000 1.222692
3.310000 1.556344
3.330000 1.999575
3.350000 2.485157
3.370000 3.036629
3.390000 3.670702
3.410000 4.356198
3.430000 5.173284
3.450000 6.105772
3.470000 7.174673
3.490000 8.408060
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
