# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 2.131644
0.528750 2.463380
0.551250 2.187117
0.573750 1.950217
0.596250 1.738474
0.618750 1.557242
0.641250 1.399438
0.663750 1.267090
0.686250 1.141378
0.708750 1.033243
0.731250 0.939657
0.753750 0.857162
0.776250 0.788556
0.798750 0.724923
0.821250 0.669152
0.843750 0.623023
0.866250 0.579421
0.888750 0.542872
0.911250 0.508242
0.933750 0.482264
0.956250 0.454590
0.978750 0.437195
1.001250 0.416099
1.023750 0.403781
1.046250 0.389290
1.068750 0.378674
1.091250 0.376153
1.113750 0.367661
1.136250 0.369288
1.158750 0.365060
1.181250 0.367615
1.203750 0.371534
1.226250 0.383653
1.248750 0.393731
1.271250 0.404474
1.293750 0.422087
1.316250 0.439739
1.338750 0.464646
1.361250 0.494210
1.383750 0.526193
1.406250 0.563676
1.428750 0.606390
1.451250 0.651327
1.473750 0.690712
1.496250 0.738898
1.518750 0.778226
1.541250 0.802576
1.563750 0.821461
1.586250 0.831654
1.608750 0.835441
1.631250 0.833648
1.653750 0.824016
1.676250 0.817657
1.698750 0.799041
1.721250 0.789593
1.743750 0.775888
1.766250 0.757834
1.788750 0.737884
1.811250 0.720088
1.833750 0.706686
1.856250 0.691090
1.878750 0.680095
1.901250 0.662087
1.923750 0.645666
1.946250 0.631371
1.968750 0.611862
1.991250 0.600569
2.013750 0.588347
2.036250 0.573181
2.058750 0.563132
2.081250 0.551546
2.103750 0.535303
2.126250 0.530106
2.148750 0.520968
2.171250 0.513519
2.193750 0.510018
2.216250 0.505773
2.238750 0.505687
2.261250 0.507085
2.283750 0.505481
2.306250 0.509766
2.328750 0.514797
2.351250 0.522268
2.373750 0.530439
2.396250 0.540322
2.418750 0.547421
2.441250 0.558124
2.463750 0.569245
2.486250 0.585849
2.508750 0.600557
2.531250 0.612337
2.553750 0.629480
2.576250 0.648090
2.598750 0.661251
2.621250 0.675391
2.643750 0.695662
2.666250 0.706927
2.688750 0.723720
2.711250 0.741877
2.733750 0.757066
2.756250 0.766027
2.778750 0.789438
2.801250 0.798881
2.823750 0.810638
2.846250 0.823243
2.868750 0.832508
2.891250 0.832702
2.913750 0.830342
2.936250 0.822355
2.958750 0.801241
2.981250 0.780666
3.003750 0.741493
3.026250 0.695565
3.048750 0.649155
3.071250 0.606144
3.093750 0.566632
3.116250 0.530313
3.138750 0.495494
3.161250 0.466090
3.183750 0.442977
3.206250 0.420391
3.228750 0.403036
3.251250 0.391330
3.273750 0.377619
3.296250 0.376221
3.318750 0.366985
3.341250 0.366068
3.363750 0.366470
3.386250 0.368200
3.408750 0.374285
3.431250 0.380971
3.453750 0.390081
3.476250 0.403374
3.498750 0.417961
3.521250 0.435058
3.543750 0.456957
3.566250 0.480104
3.588750 0.509233
3.611250 0.541193
3.633750 0.582079
3.656250 0.622788
3.678750 0.668275
3.701250 0.728499
3.723750 0.790206
3.746250 0.859460
3.768750 0.933767
3.791250 1.031811
3.813750 1.136937
3.836250 1.262152
3.858750 1.401936
3.881250 1.559047
3.903750 1.732653
3.926250 1.948893
3.948750 2.182167
3.971250 2.463209
3.993750 2.123897
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
