# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 6.052489
0.530000 5.034710
0.550000 4.186549
0.570000 3.503400
0.590000 2.928716
0.610000 2.444116
0.630000 2.054856
0.650000 1.726360
0.670000 1.454938
0.690000 1.230224
0.710000 1.046435
0.730000 0.889544
0.750000 0.765166
0.770000 0.658772
0.790000 0.560528
0.810000 0.489512
0.830000 0.428045
0.850000 0.381193
0.870000 0.340245
0.890000 0.299435
0.910000 0.273477
0.930000 0.251292
0.950000 0.232376
0.970000 0.216876
0.990000 0.208541
1.010000 0.198389
1.030000 0.197617
1.050000 0.195249
1.070000 0.195188
1.090000 0.197525
1.110000 0.205356
1.130000 0.215363
1.150000 0.229191
1.170000 0.249198
1.190000 0.270398
1.210000 0.302445
1.230000 0.341620
1.250000 0.386999
1.270000 0.448641
1.290000 0.524165
1.310000 0.612851
1.330000 0.727206
1.350000 0.851828
1.370000 0.995747
1.390000 1.166725
1.410000 1.338796
1.430000 1.506291
1.450000 1.660707
1.470000 1.769019
1.490000 1.853977
1.510000 1.890470
1.530000 1.876834
1.550000 1.811838
1.570000 1.719469
1.590000 1.605199
1.610000 1.482929
1.630000 1.340507
1.650000 1.217589
1.670000 1.088490
1.690000 0.974800
1.710000 0.868963
1.730000 0.776686
1.750000 0.684822
1.770000 0.612561
1.790000 0.547412
1.810000 0.492744
1.830000 0.446281
1.850000 0.405769
1.870000 0.373782
1.890000 0.348824
1.910000 0.332293
1.930000 0.315600
1.950000 0.302063
1.970000 0.291437
1.990000 0.290826
2.010000 0.290963
2.030000 0.295837
2.050000 0.301590
2.070000 0.314225
2.090000 0.333492
2.110000 0.350215
2.130000 0.374493
2.150000 0.411048
2.170000 0.447954
2.190000 0.495486
2.210000 0.550139
2.230000 0.614852
2.250000 0.689551
2.270000 0.772401
2.290000 0.874914
2.310000 0.987901
2.330000 1.096664
2.350000 1.225213
2.370000 1.356802
2.390000 1.484992
2.410000 1.607024
2.430000 1.724244
2.450000 1.812518
2.470000 1.880432
2.490000 1.886192
2.510000 1.850791
2.530000 1.760378
2.550000 1.649179
2.570000 1.498957
2.590000 1.329957
2.610000 1.153830
2.630000 0.992684
2.650000 0.838604
2.670000 0.715212
2.690000 0.604768
2.710000 0.518114
2.730000 0.445333
2.750000 0.386777
2.770000 0.338878
2.790000 0.304141
2.810000 0.272843
2.830000 0.246593
2.850000 0.230001
2.870000 0.215952
2.890000 0.207388
2.910000 0.198709
2.930000 0.198297
2.950000 0.195883
2.970000 0.198190
2.990000 0.200077
3.010000 0.211406
3.030000 0.221719
3.050000 0.235661
3.070000 0.252888
3.090000 0.276914
3.110000 0.305509
3.130000 0.338305
3.150000 0.383225
3.170000 0.432858
3.190000 0.492049
3.210000 0.567694
3.230000 0.654952
3.250000 0.766954
3.270000 0.894792
3.290000 1.041286
3.310000 1.233334
3.330000 1.457628
3.350000 1.722556
3.370000 2.051800
3.390000 2.441984
3.410000 2.923338
3.430000 3.493041
3.450000 4.194762
3.470000 5.025420
3.490000 6.041519
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
