# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 7.951311
0.530000 6.411295
0.550000 5.201827
0.570000 4.219052
0.590000 3.454987
0.610000 2.804797
0.630000 2.285242
0.650000 1.873658
0.670000 1.536372
0.690000 1.257717
0.710000 1.027826
0.730000 0.839996
0.750000 0.689681
0.770000 0.562398
0.790000 0.467224
0.810000 0.383360
0.830000 0.315809
0.850000 0.268299
0.870000 0.223299
0.890000 0.191990
0.910000 0.162236
0.930000 0.143638
0.950000 0.126681
0.970000 0.112397
0.990000 0.104009
1.010000 0.097331
1.030000 0.091135
1.050000 0.092862
1.070000 0.091642
1.090000 0.093876
1.110000 0.096351
1.130000 0.104636
1.150000 0.112242
1.170000 0.130127
1.190000 0.151226
1.210000 0.179115
1.230000 0.220471
1.250000 0.269433
1.270000 0.336659
1.290000 0.436121
1.310000 0.554191
1.330000 0.727410
1.350000 0.942003
1.370000 1.196456
1.390000 1.499614
1.410000 1.809260
1.430000 2.092642
1.450000 2.330285
1.470000 2.505894
1.490000 2.599306
1.510000 2.624384
1.530000 2.540297
1.550000 2.421867
1.570000 2.263945
1.590000 2.074551
1.610000 1.861978
1.630000 1.650333
1.650000 1.445487
1.670000 1.248916
1.690000 1.063132
1.710000 0.897037
1.730000 0.749094
1.750000 0.622662
1.770000 0.519925
1.790000 0.433981
1.810000 0.361720
1.830000 0.304541
1.850000 0.256078
1.870000 0.226728
1.890000 0.198272
1.910000 0.179347
1.930000 0.162399
1.950000 0.152327
1.970000 0.143560
1.990000 0.141274
2.010000 0.143337
2.030000 0.146517
2.050000 0.150891
2.070000 0.163482
2.090000 0.175574
2.110000 0.196656
2.130000 0.221829
2.150000 0.260057
2.170000 0.299711
2.190000 0.359932
2.210000 0.424940
2.230000 0.509758
2.250000 0.616594
2.270000 0.743928
2.290000 0.885744
2.310000 1.048092
2.330000 1.239815
2.350000 1.433583
2.370000 1.634331
2.390000 1.850883
2.410000 2.061703
2.430000 2.254509
2.450000 2.424067
2.470000 2.544629
2.490000 2.624367
2.510000 2.614320
2.530000 2.532004
2.550000 2.356902
2.570000 2.119517
2.590000 1.841962
2.610000 1.527434
2.630000 1.215991
2.650000 0.951414
2.670000 0.731492
2.690000 0.559889
2.710000 0.433809
2.730000 0.334011
2.750000 0.261879
2.770000 0.210992
2.790000 0.173323
2.810000 0.148090
2.830000 0.122453
2.850000 0.108280
2.870000 0.101654
2.890000 0.094796
2.910000 0.091685
2.930000 0.087027
2.950000 0.088006
2.970000 0.088118
2.990000 0.094134
3.010000 0.100571
3.030000 0.109827
3.050000 0.120201
3.070000 0.139220
3.090000 0.159838
3.110000 0.188096
3.130000 0.220892
3.150000 0.261338
3.170000 0.312208
3.190000 0.381882
3.210000 0.454315
3.230000 0.556202
3.250000 0.681516
3.270000 0.833482
3.290000 1.018897
3.310000 1.250008
3.330000 1.524976
3.350000 1.877130
3.370000 2.291387
3.390000 2.815661
3.410000 3.453320
3.430000 4.254590
3.450000 5.233574
3.470000 6.462104
3.490000 7.962767
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
