100
0.000000 13.143165
0.000000 11.382315
0.000000 1.000000
0.000000 0.000000 0.500000 0.500000
1.314317 0.000000 0.500000 0.500000
2.628633 0.000000 0.500000 0.500000
3.942950 0.000000 0.500000 0.500000
5.257266 0.000000 0.500000 0.500000
6.571583 0.000000 0.500000 0.500000
7.885899 0.000000 0.500000 0.500000
9.200216 0.000000 0.500000 0.500000
10.514532 0.000000 0.500000 0.500000
11.828849 0.000000 0.500000 0.500000
0.657158 1.138232 0.500000 0.500000
1.971475 1.138232 0.500000 0.500000
3.285791 1.138232 0.500000 0.500000
4.600108 1.138232 0.500000 0.500000
5.914424 1.138232 0.500000 0.500000
7.228741 1.138232 0.500000 0.500000
8.543058 1.138232 0.500000 0.500000
9.857374 1.138232 0.500000 0.500000
11.171691 1.138232 0.500000 0.500000
12.486007 1.138232 0.500000 0.500000
0.000000 2.276463 0.500000 0.500000
1.314317 2.276463 0.500000 0.500000
2.628633 2.276463 0.500000 0.500000
3.942950 2.276463 0.500000 0.500000
5.257266 2.276463 0.500000 0.500000
6.571583 2.276463 0.500000 0.500000
7.885899 2.276463 0.500000 0.500000
9.200216 2.276463 0.500000 0.500000
10.514532 2.276463 0.500000 0.500000
11.828849 2.276463 0.500000 0.500000
0.657158 3.414695 0.500000 0.500000
1.971475 3.414695 0.500000 0.500000
3.285791 3.414695 0.500000 0.500000
4.600108 3.414695 0.500000 0.500000
5.914424 3.414695 0.500000 0.500000
7.228741 3.414695 0.500000 0.500000
8.543058 3.414695 0.500000 0.500000
9.857374 3.414695 0.500000 0.500000
11.171691 3.414695 0.500000 0.500000
12.486007 3.414695 0.500000 0.500000
0.000000 4.552926 0.500000 0.500000
1.314317 4.552926 0.500000 0.500000
2.628633 4.552926 0.500000 0.500000
3.942950 4.552926 0.500000 0.500000
5.257266 4.552926 0.500000 0.500000
6.571583 4.552926 0.500000 0.500000
7.885899 4.552926 0.500000 0.500000
9.200216 4.552926 0.500000 0.500000
10.514532 4.552926 0.500000 0.500000
11.828849 4.552926 0.500000 0.500000
0.657158 5.691158 0.500000 0.500000
1.971475 5.691158 0.500000 0.500000
3.285791 5.691158 0.500000 0.500000
4.600108 5.691158 0.500000 0.500000
5.914424 5.691158 0.500000 0.500000
7.228741 5.691158 0.500000 0.500000
8.543058 5.691158 0.500000 0.500000
9.857374 5.691158 0.500000 0.500000
11.171691 5.691158 0.500000 0.500000
12.486007 5.691158 0.500000 0.500000
0.000000 6.829389 0.500000 0.500000
1.314317 6.829389 0.500000 0.500000
2.628633 6.829389 0.500000 0.500000
3.942950 6.829389 0.500000 0.500000
5.257266 6.829389 0.500000 0.500000
6.571583 6.829389 0.500000 0.500000
7.885899 6.829389 0.500000 0.500000
9.200216 6.829389 0.500000 0.500000
10.514532 6.829389 0.500000 0.500000
11.828849 6.829389 0.500000 0.500000
0.657158 7.967621 0.500000 0.500000
1.971475 7.967621 0.500000 0.500000
3.285791 7.967621 0.500000 0.500000
4.600108 7.967621 0.500000 0.500000
5.914424 7.967621 0.500000 0.500000
7.228741 7.967621 0.500000 0.500000
8.543058 7.967621 0.500000 0.500000
9.857374 7.967621 0.500000 0.500000
11.171691 7.967621 0.500000 0.500000
12.486007 7.967621 0.500000 0.500000
0.000000 9.105852 0.500000 0.500000
1.314317 9.105852 0.500000 0.500000
2.628633 9.105852 0.500000 0.500000
3.942950 9.105852 0.500000 0.500000
5.257266 9.105852 0.500000 0.500000
6.571583 9.105852 0.500000 0.500000
7.885899 9.105852 0.500000 0.500000
9.200216 9.105852 0.500000 0.500000
10.514532 9.105852 0.500000 0.500000
11.828849 9.105852 0.500000 0.500000
0.657158 10.244084 0.500000 0.500000
1.971475 10.244084 0.500000 0.500000
3.285791 10.244084 0.500000 0.500000
4.600108 10.244084 0.500000 0.500000
5.914424 10.244084 0.500000 0.500000
7.228741 10.244084 0.500000 0.500000
8.543058 10.244084 0.500000 0.500000
9.857374 10.244084 0.500000 0.500000
11.171691 10.244084 0.500000 0.500000
12.486007 10.244084 0.500000 0.500000
