# z	rho(z)
0.007500 0.000000
0.022500 0.000000
0.037500 0.000000
0.052500 0.000000
0.067500 0.000000
0.082500 0.000000
0.097500 0.000000
0.112500 0.000000
0.127500 0.000000
0.142500 0.000000
0.157500 0.000000
0.172500 0.000000
0.187500 0.000000
0.202500 0.000000
0.217500 0.000000
0.232500 0.000000
0.247500 0.000000
0.262500 0.000000
0.277500 0.000000
0.292500 0.000000
0.307500 0.000000
0.322500 0.000000
0.337500 0.000000
0.352500 0.000000
0.367500 0.000000
0.382500 0.000000
0.397500 0.000000
0.412500 0.000000
0.427500 0.000000
0.442500 0.000000
0.457500 0.000000
0.472500 0.000000
0.487500 0.000000
0.502500 6.357540
0.517500 8.533506
0.532500 7.594365
0.547500 6.676486
0.562500 5.855501
0.577500 5.184250
0.592500 4.463341
0.607500 3.845693
0.622500 3.292979
0.637500 2.816279
0.652500 2.351292
0.667500 1.916226
0.682500 1.543166
0.697500 1.230204
0.712500 0.953911
0.727500 0.728802
0.742500 0.518718
0.757500 0.369367
0.772500 0.255794
0.787500 0.165648
0.802500 0.112172
0.817500 0.070283
0.832500 0.041762
0.847500 0.023300
0.862500 0.017316
0.877500 0.008021
0.892500 0.006112
0.907500 0.002419
0.922500 0.000382
0.937500 0.000255
0.952500 0.000000
0.967500 0.000127
0.982500 0.000000
0.997500 0.000000
1.012500 0.000000
1.027500 0.000000
1.042500 0.000000
1.057500 0.000000
1.072500 0.000382
1.087500 0.000891
1.102500 0.000382
1.117500 0.000509
1.132500 0.000891
1.147500 0.000637
1.162500 0.002801
1.177500 0.004074
1.192500 0.005348
1.207500 0.007385
1.222500 0.012478
1.237500 0.016170
1.252500 0.024319
1.267500 0.037561
1.282500 0.063153
1.297500 0.096894
1.312500 0.158009
1.327500 0.252611
1.342500 0.431883
1.357500 0.686403
1.372500 1.057680
1.387500 1.495802
1.402500 2.073725
1.417500 2.604666
1.432500 3.095373
1.447500 3.526237
1.462500 3.955191
1.477500 4.246509
1.492500 4.466652
1.507500 4.475437
1.522500 4.486387
1.537500 4.365047
1.552500 4.143504
1.567500 3.795018
1.582500 3.339071
1.597500 2.858041
1.612500 2.258090
1.627500 1.727277
1.642500 1.243191
1.657500 0.824041
1.672500 0.519100
1.687500 0.302394
1.702500 0.165012
1.717500 0.098421
1.732500 0.051948
1.747500 0.024192
1.762500 0.012478
1.777500 0.005602
1.792500 0.003183
1.807500 0.002292
1.822500 0.000764
1.837500 0.000255
1.852500 0.000000
1.867500 0.000000
1.882500 0.000000
1.897500 0.000000
1.912500 0.000000
1.927500 0.000000
1.942500 0.000000
1.957500 0.000000
1.972500 0.000000
1.987500 0.000000
2.002500 0.000000
2.017500 0.000127
2.032500 0.000509
2.047500 0.000637
2.062500 0.001146
2.077500 0.001401
2.092500 0.002292
2.107500 0.004966
2.122500 0.005348
2.137500 0.011459
2.152500 0.016552
2.167500 0.029157
2.182500 0.045582
2.197500 0.075758
2.212500 0.119430
2.227500 0.176216
2.242500 0.255157
2.257500 0.383245
2.272500 0.540618
2.287500 0.749429
2.302500 0.982941
2.317500 1.323787
2.332500 1.694045
2.347500 2.121726
2.362500 2.615998
2.377500 3.156488
2.392500 3.813734
2.407500 4.453537
2.422500 5.124789
2.437500 5.929222
2.452500 6.771597
2.467500 7.669995
2.482500 8.580107
2.497500 6.368362
2.512500 0.000000
2.527500 0.000000
2.542500 0.000000
2.557500 0.000000
2.572500 0.000000
2.587500 0.000000
2.602500 0.000000
2.617500 0.000000
2.632500 0.000000
2.647500 0.000000
2.662500 0.000000
2.677500 0.000000
2.692500 0.000000
2.707500 0.000000
2.722500 0.000000
2.737500 0.000000
2.752500 0.000000
2.767500 0.000000
2.782500 0.000000
2.797500 0.000000
2.812500 0.000000
2.827500 0.000000
2.842500 0.000000
2.857500 0.000000
2.872500 0.000000
2.887500 0.000000
2.902500 0.000000
2.917500 0.000000
2.932500 0.000000
2.947500 0.000000
2.962500 0.000000
2.977500 0.000000
2.992500 0.000000
