# z	rho(z)
0.012500 0.000000
0.037500 0.000000
0.062500 0.000000
0.087500 0.000000
0.112500 0.000000
0.137500 0.000000
0.162500 0.000000
0.187500 0.000000
0.212500 0.000000
0.237500 0.000000
0.262500 0.000000
0.287500 0.000000
0.312500 0.000000
0.337500 0.000000
0.362500 0.000000
0.387500 0.000000
0.412500 0.000000
0.437500 0.000000
0.462500 0.000000
0.487500 0.000000
0.512500 5.675430
0.537500 4.463815
0.562500 3.592980
0.587500 2.849143
0.612500 2.300326
0.637500 1.882296
0.662500 1.510408
0.687500 1.257268
0.712500 1.018368
0.737500 0.862095
0.762500 0.730514
0.787500 0.606266
0.812500 0.530971
0.837500 0.447488
0.862500 0.400918
0.887500 0.353737
0.912500 0.309428
0.937500 0.286204
0.962500 0.263102
0.987500 0.261208
1.012500 0.237923
1.037500 0.245440
1.062500 0.237495
1.087500 0.239512
1.112500 0.246479
1.137500 0.265363
1.162500 0.282109
1.187500 0.310161
1.212500 0.348297
1.237500 0.402323
1.262500 0.457633
1.287500 0.541178
1.312500 0.633279
1.337500 0.754287
1.362500 0.919299
1.387500 1.085472
1.412500 1.258796
1.437500 1.410912
1.462500 1.523304
1.487500 1.597131
1.512500 1.632517
1.537500 1.605443
1.562500 1.550684
1.587500 1.430897
1.612500 1.336046
1.637500 1.230194
1.662500 1.088773
1.687500 0.998933
1.712500 0.906404
1.737500 0.811247
1.762500 0.734853
1.787500 0.646908
1.812500 0.617328
1.837500 0.564218
1.862500 0.515693
1.887500 0.494485
1.912500 0.450727
1.937500 0.442537
1.962500 0.425425
1.987500 0.421330
2.012500 0.401651
2.037500 0.415096
2.062500 0.415769
2.087500 0.434898
2.112500 0.464967
2.137500 0.484829
2.162500 0.536533
2.187500 0.588176
2.212500 0.639024
2.237500 0.682966
2.262500 0.759482
2.287500 0.826770
2.312500 0.923455
2.337500 1.008345
2.362500 1.074655
2.387500 1.150927
2.412500 1.200492
2.437500 1.267780
2.462500 1.301210
2.487500 1.316489
2.512500 1.317467
2.537500 1.304266
2.562500 1.251584
2.587500 1.179468
2.612500 1.120064
2.637500 1.041164
2.662500 0.987321
2.687500 0.885869
2.712500 0.820659
2.737500 0.737847
2.762500 0.677771
2.787500 0.627534
2.812500 0.563302
2.837500 0.517404
2.862500 0.492285
2.887500 0.456044
2.912500 0.442232
2.937500 0.429275
2.962500 0.415158
2.987500 0.421758
3.012500 0.410146
3.037500 0.433431
3.062500 0.432331
3.087500 0.462644
3.112500 0.489413
3.137500 0.527305
3.162500 0.579375
3.187500 0.620445
3.212500 0.681438
3.237500 0.746770
3.262500 0.829521
3.287500 0.936106
3.312500 1.014212
3.337500 1.137298
3.362500 1.227566
3.387500 1.349430
3.412500 1.436764
3.437500 1.555451
3.462500 1.620661
3.487500 1.648346
3.512500 1.593403
3.537500 1.498124
3.562500 1.360125
3.587500 1.225977
3.612500 1.035358
3.637500 0.895159
3.662500 0.737420
3.687500 0.628267
3.712500 0.528099
3.737500 0.444554
3.762500 0.384172
3.787500 0.347747
3.812500 0.305577
3.837500 0.289137
3.862500 0.259863
3.887500 0.248496
3.912500 0.246112
3.937500 0.232361
3.962500 0.235295
3.987500 0.253079
4.012500 0.261024
4.037500 0.270069
4.062500 0.296655
4.087500 0.313461
4.112500 0.362293
4.137500 0.409718
4.162500 0.462339
4.187500 0.536227
4.212500 0.621667
4.237500 0.722935
4.262500 0.849261
4.287500 1.051920
4.312500 1.251340
4.337500 1.530699
4.362500 1.877835
4.387500 2.310655
4.412500 2.896752
4.437500 3.608870
4.462500 4.494434
4.487500 5.688631
4.512500 0.000000
4.537500 0.000000
4.562500 0.000000
4.587500 0.000000
4.612500 0.000000
4.637500 0.000000
4.662500 0.000000
4.687500 0.000000
4.712500 0.000000
4.737500 0.000000
4.762500 0.000000
4.787500 0.000000
4.812500 0.000000
4.837500 0.000000
4.862500 0.000000
4.887500 0.000000
4.912500 0.000000
4.937500 0.000000
4.962500 0.000000
4.987500 0.000000
