# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 8.449956
0.528750 7.958311
0.551250 5.569956
0.573750 3.919733
0.596250 2.783022
0.618750 1.970044
0.641250 1.384178
0.663750 1.029156
0.686250 0.748889
0.708750 0.559556
0.731250 0.443378
0.753750 0.347911
0.776250 0.280978
0.798750 0.234578
0.821250 0.192267
0.843750 0.164356
0.866250 0.146756
0.888750 0.136533
0.911250 0.119911
0.933750 0.112000
0.956250 0.112000
0.978750 0.112267
1.001250 0.111822
1.023750 0.112000
1.046250 0.130844
1.068750 0.144711
1.091250 0.160889
1.113750 0.199200
1.136250 0.227289
1.158750 0.297333
1.181250 0.357689
1.203750 0.473511
1.226250 0.607289
1.248750 0.796089
1.271250 0.984711
1.293750 1.245244
1.316250 1.570044
1.338750 1.897778
1.361250 2.271022
1.383750 2.542844
1.406250 2.705689
1.428750 2.658133
1.451250 2.508089
1.473750 2.219911
1.496250 1.913511
1.518750 1.612178
1.541250 1.317067
1.563750 1.045511
1.586250 0.857156
1.608750 0.701956
1.631250 0.561067
1.653750 0.491111
1.676250 0.409422
1.698750 0.360000
1.721250 0.316978
1.743750 0.287467
1.766250 0.267556
1.788750 0.251556
1.811250 0.244622
1.833750 0.238400
1.856250 0.252533
1.878750 0.257778
1.901250 0.276267
1.923750 0.302844
1.946250 0.340444
1.968750 0.391378
1.991250 0.451822
2.013750 0.535022
2.036250 0.619022
2.058750 0.756356
2.081250 0.930133
2.103750 1.141244
2.126250 1.334400
2.148750 1.527467
2.171250 1.745689
2.193750 1.941511
2.216250 2.079111
2.238750 2.187111
2.261250 2.162756
2.283750 2.093867
2.306250 1.940356
2.328750 1.728000
2.351250 1.520533
2.373750 1.270933
2.396250 1.081333
2.418750 0.894844
2.441250 0.727556
2.463750 0.604000
2.486250 0.511289
2.508750 0.433333
2.531250 0.371022
2.553750 0.346133
2.576250 0.296978
2.598750 0.261956
2.621250 0.261689
2.643750 0.244089
2.666250 0.237689
2.688750 0.241956
2.711250 0.251378
2.733750 0.260711
2.756250 0.287289
2.778750 0.320267
2.801250 0.367733
2.823750 0.395289
2.846250 0.484711
2.868750 0.577244
2.891250 0.705867
2.913750 0.879556
2.936250 1.070667
2.958750 1.346844
2.981250 1.630489
3.003750 1.958311
3.026250 2.284000
3.048750 2.558933
3.071250 2.711289
3.093750 2.745778
3.116250 2.575644
3.138750 2.249600
3.161250 1.859200
3.183750 1.540978
3.206250 1.233867
3.228750 0.978222
3.251250 0.759022
3.273750 0.589244
3.296250 0.447556
3.318750 0.372978
3.341250 0.304178
3.363750 0.235644
3.386250 0.202044
3.408750 0.158756
3.431250 0.140356
3.453750 0.122844
3.476250 0.109956
3.498750 0.106578
3.521250 0.102311
3.543750 0.097511
3.566250 0.102844
3.588750 0.111556
3.611250 0.127467
3.633750 0.137600
3.656250 0.160178
3.678750 0.195289
3.701250 0.230844
3.723750 0.282756
3.746250 0.342489
3.768750 0.447111
3.791250 0.594844
3.813750 0.773333
3.836250 1.044889
3.858750 1.432444
3.881250 1.989156
3.903750 2.775200
3.926250 3.886044
3.948750 5.582667
3.971250 7.956533
3.993750 8.407822
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
