# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 4.812845
0.528750 5.067468
0.551250 4.017656
0.573750 3.196570
0.596250 2.567691
0.618750 2.077698
0.641250 1.705046
0.663750 1.396566
0.686250 1.158903
0.708750 0.996335
0.731250 0.846908
0.753750 0.713371
0.776250 0.621239
0.798750 0.553706
0.821250 0.494501
0.843750 0.455005
0.866250 0.416960
0.888750 0.383271
0.911250 0.358977
0.933750 0.330024
0.956250 0.324829
0.978750 0.323912
1.001250 0.309703
1.023750 0.308328
1.046250 0.321697
1.068750 0.317648
1.091250 0.341406
1.113750 0.331628
1.136250 0.362033
1.158750 0.372575
1.181250 0.403668
1.203750 0.447442
1.226250 0.470284
1.248750 0.535143
1.271250 0.597633
1.293750 0.672729
1.316250 0.756304
1.338750 0.853249
1.361250 0.946908
1.383750 1.085029
1.406250 1.175404
1.428750 1.285641
1.451250 1.361882
1.473750 1.397100
1.496250 1.405045
1.518750 1.373876
1.541250 1.324144
1.563750 1.238047
1.586250 1.156764
1.608750 1.075251
1.631250 1.006419
1.653750 0.937130
1.676250 0.876549
1.698750 0.822156
1.721250 0.762874
1.743750 0.741102
1.766250 0.712759
1.788750 0.687244
1.811250 0.683882
1.833750 0.662339
1.856250 0.659513
1.878750 0.652561
1.901250 0.662874
1.923750 0.652790
1.946250 0.679299
1.968750 0.688313
1.991250 0.700384
2.013750 0.715662
2.036250 0.728497
2.058750 0.749887
2.081250 0.787244
2.103750 0.802905
2.126250 0.814746
2.148750 0.826205
2.171250 0.833539
2.193750 0.857832
2.216250 0.858749
2.238750 0.857068
2.261250 0.867840
2.283750 0.882202
2.306250 0.851262
2.328750 0.852714
2.351250 0.837206
2.373750 0.809093
2.396250 0.788008
2.418750 0.794120
2.441250 0.746526
2.463750 0.721621
2.486250 0.715357
2.508750 0.697863
2.531250 0.688466
2.553750 0.672041
2.576250 0.673875
2.598750 0.668756
2.621250 0.660429
2.643750 0.666312
2.666250 0.655922
2.688750 0.663943
2.711250 0.688695
2.733750 0.703057
2.756250 0.749047
2.778750 0.772576
2.801250 0.813218
2.823750 0.876778
2.846250 0.934609
2.868750 0.993509
2.891250 1.080293
2.913750 1.163486
2.936250 1.259743
2.958750 1.347215
2.981250 1.356764
3.003750 1.403899
3.026250 1.394732
3.048750 1.350729
3.071250 1.268605
3.093750 1.162188
3.116250 1.066542
3.138750 0.948818
3.161250 0.845762
3.183750 0.730101
3.206250 0.653477
3.228750 0.597786
3.251250 0.542782
3.273750 0.489077
3.296250 0.445685
3.318750 0.400841
3.341250 0.382812
3.363750 0.359359
3.386250 0.343316
3.408750 0.333996
3.431250 0.312453
3.453750 0.300459
3.476250 0.309244
3.498750 0.313675
3.521250 0.316578
3.543750 0.327503
3.566250 0.343316
3.588750 0.369138
3.611250 0.388847
3.633750 0.408328
3.656250 0.440566
3.678750 0.491445
3.701250 0.554700
3.723750 0.635754
3.746250 0.724524
3.768750 0.841408
3.791250 0.997558
3.813750 1.166313
3.836250 1.404511
3.858750 1.688468
3.881250 2.079073
3.903750 2.558295
3.926250 3.169755
3.948750 4.010934
3.971250 4.992983
3.993750 4.803296
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
