# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 7.918678
0.530000 6.390600
0.550000 5.212828
0.570000 4.281198
0.590000 3.467140
0.610000 2.811561
0.630000 2.327011
0.650000 1.900472
0.670000 1.553604
0.690000 1.270419
0.710000 1.035879
0.730000 0.836232
0.750000 0.698292
0.770000 0.576940
0.790000 0.471487
0.810000 0.390098
0.830000 0.317390
0.850000 0.268488
0.870000 0.217180
0.890000 0.182802
0.910000 0.159941
0.930000 0.141034
0.950000 0.118430
0.970000 0.108375
0.990000 0.100210
1.010000 0.090155
1.030000 0.089295
1.050000 0.085256
1.070000 0.086631
1.090000 0.084912
1.110000 0.090413
1.130000 0.096601
1.150000 0.109578
1.170000 0.122985
1.190000 0.138541
1.210000 0.160973
1.230000 0.196639
1.250000 0.251643
1.270000 0.320398
1.290000 0.425679
1.310000 0.536031
1.330000 0.698378
1.350000 0.926559
1.370000 1.205962
1.390000 1.503327
1.410000 1.812294
1.430000 2.093760
1.450000 2.303892
1.470000 2.520986
1.490000 2.628673
1.510000 2.640791
1.530000 2.575302
1.550000 2.471654
1.570000 2.311713
1.590000 2.118855
1.610000 1.879846
1.630000 1.682261
1.650000 1.459152
1.670000 1.246785
1.690000 1.044731
1.710000 0.884189
1.730000 0.735850
1.750000 0.616732
1.770000 0.487301
1.790000 0.416483
1.810000 0.346181
1.830000 0.300545
1.850000 0.260839
1.870000 0.223454
1.890000 0.206437
1.910000 0.176013
1.930000 0.160371
1.950000 0.150917
1.970000 0.139573
1.990000 0.135963
2.010000 0.135619
2.030000 0.143698
2.050000 0.157105
2.070000 0.157964
2.090000 0.174036
2.110000 0.195178
2.130000 0.217266
2.150000 0.249580
2.170000 0.289716
2.190000 0.336212
2.210000 0.420351
2.230000 0.495207
2.250000 0.599973
2.270000 0.718403
2.290000 0.863218
2.310000 1.051951
2.330000 1.245066
2.350000 1.420649
2.370000 1.634649
2.390000 1.849164
2.410000 2.082243
2.430000 2.270460
2.450000 2.424901
2.470000 2.569630
2.490000 2.620680
2.510000 2.632799
2.530000 2.547113
2.550000 2.370327
2.570000 2.115933
2.590000 1.874432
2.610000 1.539509
2.630000 1.201493
2.650000 0.965147
2.670000 0.730349
2.690000 0.551587
2.710000 0.444759
2.730000 0.337845
2.750000 0.272098
2.770000 0.205491
2.790000 0.174552
2.810000 0.143010
2.830000 0.120751
2.850000 0.113102
2.870000 0.108891
2.890000 0.096773
2.910000 0.094108
2.930000 0.083193
2.950000 0.085170
2.970000 0.080357
2.990000 0.091788
3.010000 0.092046
3.030000 0.100124
3.050000 0.123415
3.070000 0.130462
3.090000 0.151948
3.110000 0.178591
3.130000 0.208070
3.150000 0.256198
3.170000 0.305530
3.190000 0.375402
3.210000 0.453611
3.230000 0.567572
3.250000 0.675431
3.270000 0.834341
3.290000 1.013706
3.310000 1.264146
3.330000 1.534181
3.350000 1.895402
3.370000 2.318932
3.390000 2.802194
3.410000 3.428293
3.430000 4.238914
3.450000 5.214890
3.470000 6.421196
3.490000 7.991473
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
