# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 7.969748
0.530000 6.981395
0.550000 6.139529
0.570000 5.260135
0.590000 4.521878
0.610000 3.787824
0.630000 3.163109
0.650000 2.542214
0.670000 2.030467
0.690000 1.580218
0.710000 1.212474
0.730000 0.882641
0.750000 0.612969
0.770000 0.417877
0.790000 0.275593
0.810000 0.172365
0.830000 0.096066
0.850000 0.052139
0.870000 0.024733
0.890000 0.013274
0.910000 0.006685
0.930000 0.001814
0.950000 0.001050
0.970000 0.000095
0.990000 0.000095
1.010000 0.000000
1.030000 0.000000
1.050000 0.000095
1.070000 0.000000
1.090000 0.000000
1.110000 0.000000
1.130000 0.000000
1.150000 0.000000
1.170000 0.000000
1.190000 0.000191
1.210000 0.000859
1.230000 0.002578
1.250000 0.008594
1.270000 0.024637
1.290000 0.058251
1.310000 0.147346
1.330000 0.329451
1.350000 0.636938
1.370000 1.103135
1.390000 1.660336
1.410000 2.267099
1.430000 2.850465
1.450000 3.296513
1.470000 3.663301
1.490000 3.817904
1.510000 3.866128
1.530000 3.808737
1.550000 3.614791
1.570000 3.306921
1.590000 2.966680
1.610000 2.560071
1.630000 2.153748
1.650000 1.738163
1.670000 1.311118
1.690000 0.960659
1.710000 0.660620
1.730000 0.420360
1.750000 0.254298
1.770000 0.137032
1.790000 0.065986
1.810000 0.032850
1.830000 0.011555
1.850000 0.005634
1.870000 0.002292
1.890000 0.001050
1.910000 0.000191
1.930000 0.000000
1.950000 0.000000
1.970000 0.000000
1.990000 0.000000
2.010000 0.000000
2.030000 0.000000
2.050000 0.000000
2.070000 0.000000
2.090000 0.000286
2.110000 0.000955
2.130000 0.002483
2.150000 0.007830
2.170000 0.018239
2.190000 0.039152
2.210000 0.076872
2.230000 0.154317
2.250000 0.277121
2.270000 0.450536
2.290000 0.704738
2.310000 1.030369
2.330000 1.378441
2.350000 1.809401
2.370000 2.209707
2.390000 2.627394
2.410000 2.999052
2.430000 3.390764
2.450000 3.637041
2.470000 3.793745
2.490000 3.864696
2.510000 3.786105
2.530000 3.571628
2.550000 3.230623
2.570000 2.738547
2.590000 2.175616
2.610000 1.588048
2.630000 1.058540
2.650000 0.606762
2.670000 0.297652
2.690000 0.131589
2.710000 0.054717
2.730000 0.023205
2.750000 0.006685
2.770000 0.002865
2.790000 0.000477
2.810000 0.000286
2.830000 0.000000
2.850000 0.000000
2.870000 0.000000
2.890000 0.000000
2.910000 0.000000
2.930000 0.000000
2.950000 0.000095
2.970000 0.000095
2.990000 0.000382
3.010000 0.000764
3.030000 0.000382
3.050000 0.002483
3.070000 0.004011
3.090000 0.009167
3.110000 0.014706
3.130000 0.034186
3.150000 0.062834
3.170000 0.119175
3.190000 0.178285
3.210000 0.284856
3.230000 0.451586
3.250000 0.646010
3.270000 0.918547
3.290000 1.231191
3.310000 1.632166
3.330000 2.069046
3.350000 2.596454
3.370000 3.166642
3.390000 3.797755
3.410000 4.496286
3.430000 5.274172
3.450000 6.053013
3.470000 6.882560
3.490000 7.819633
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
