# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 6.052879
0.530000 5.060822
0.550000 4.197031
0.570000 3.480757
0.590000 2.950274
0.610000 2.436522
0.630000 2.043320
0.650000 1.719026
0.670000 1.456994
0.690000 1.220935
0.710000 1.037436
0.730000 0.883883
0.750000 0.751415
0.770000 0.648053
0.790000 0.549963
0.810000 0.492285
0.830000 0.427732
0.850000 0.381361
0.870000 0.338045
0.890000 0.304355
0.910000 0.277694
0.930000 0.253324
0.950000 0.229565
0.970000 0.226051
0.990000 0.214210
1.010000 0.204737
1.030000 0.196257
1.050000 0.203973
1.070000 0.194653
1.090000 0.198396
1.110000 0.212911
1.130000 0.210237
1.150000 0.225363
1.170000 0.245684
1.190000 0.286173
1.210000 0.309703
1.230000 0.346067
1.250000 0.384646
1.270000 0.469061
1.290000 0.535677
1.310000 0.611461
1.330000 0.729108
1.350000 0.842936
1.370000 1.028956
1.390000 1.178078
1.410000 1.358674
1.430000 1.511997
1.450000 1.653021
1.470000 1.777086
1.490000 1.824680
1.510000 1.872503
1.530000 1.860967
1.550000 1.803213
1.570000 1.719867
1.590000 1.583197
1.610000 1.450271
1.630000 1.338047
1.650000 1.221088
1.670000 1.090301
1.690000 0.984571
1.710000 0.864708
1.730000 0.771889
1.750000 0.692362
1.770000 0.596105
1.790000 0.552255
1.810000 0.492362
1.830000 0.437740
1.850000 0.409627
1.870000 0.379756
1.890000 0.350345
1.910000 0.335906
1.930000 0.322155
1.950000 0.312300
1.970000 0.296334
1.990000 0.301681
2.010000 0.301070
2.030000 0.306800
2.050000 0.313904
2.070000 0.319023
2.090000 0.341941
2.110000 0.356074
2.130000 0.375326
2.150000 0.413828
2.170000 0.446983
2.190000 0.492515
2.210000 0.557144
2.230000 0.609474
2.250000 0.688084
2.270000 0.775021
2.290000 0.861881
2.310000 0.995571
2.330000 1.096641
2.350000 1.220477
2.370000 1.361730
2.390000 1.469140
2.410000 1.604129
2.430000 1.711463
2.450000 1.809936
2.470000 1.863106
2.490000 1.880830
2.510000 1.844007
2.530000 1.743014
2.550000 1.658904
2.570000 1.504129
2.590000 1.310393
2.610000 1.177619
2.630000 0.989231
2.650000 0.864250
2.670000 0.717802
2.690000 0.609169
2.710000 0.514974
2.730000 0.445608
2.750000 0.390299
2.770000 0.345990
2.790000 0.307564
2.810000 0.268450
2.830000 0.250803
2.850000 0.229641
2.870000 0.215127
2.890000 0.210543
2.910000 0.203209
2.930000 0.191062
2.950000 0.193813
2.970000 0.198243
2.990000 0.204966
3.010000 0.217571
3.030000 0.225287
3.050000 0.219557
3.070000 0.251490
3.090000 0.278610
3.110000 0.309092
3.130000 0.334837
3.150000 0.391139
3.170000 0.437358
3.190000 0.502751
3.210000 0.577465
3.230000 0.655158
3.250000 0.757297
3.270000 0.887932
3.290000 1.048589
3.310000 1.226435
3.330000 1.451035
3.350000 1.714901
3.370000 2.037820
3.390000 2.425292
3.410000 2.944086
3.430000 3.481292
3.450000 4.186030
3.470000 4.990233
3.490000 6.063574
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
