# z	rho(z)
0.002750 0.000000
0.008250 0.000000
0.013750 0.000000
0.019250 0.000000
0.024750 0.000000
0.030250 0.000000
0.035750 0.000000
0.041250 0.000000
0.046750 0.000000
0.052250 0.000000
0.057750 0.000000
0.063250 0.000000
0.068750 0.000000
0.074250 0.000000
0.079750 0.000000
0.085250 0.000000
0.090750 0.000000
0.096250 0.000000
0.101750 0.000000
0.107250 0.000000
0.112750 0.000000
0.118250 0.000000
0.123750 0.000000
0.129250 0.000000
0.134750 0.000000
0.140250 0.000000
0.145750 0.000000
0.151250 0.000000
0.156750 0.000000
0.162250 0.000000
0.167750 0.000000
0.173250 0.000000
0.178750 0.000000
0.184250 0.000000
0.189750 0.000000
0.195250 0.000000
0.200750 0.000000
0.206250 0.000000
0.211750 0.000000
0.217250 0.000000
0.222750 0.000000
0.228250 0.000000
0.233750 0.000000
0.239250 0.000000
0.244750 0.000000
0.250250 0.000000
0.255750 0.000000
0.261250 0.000000
0.266750 0.000000
0.272250 0.000000
0.277750 0.000000
0.283250 0.000000
0.288750 0.000000
0.294250 0.000000
0.299750 0.000000
0.305250 0.000000
0.310750 0.000000
0.316250 0.000000
0.321750 0.000000
0.327250 0.000000
0.332750 0.000000
0.338250 0.000000
0.343750 0.000000
0.349250 0.000000
0.354750 0.000000
0.360250 0.000000
0.365750 0.000000
0.371250 0.000000
0.376750 0.000000
0.382250 0.000000
0.387750 0.000000
0.393250 0.000000
0.398750 0.000000
0.404250 0.000000
0.409750 0.000000
0.415250 0.000000
0.420750 0.000000
0.426250 0.000000
0.431750 0.000000
0.437250 0.000000
0.442750 0.000000
0.448250 0.000000
0.453750 0.000000
0.459250 0.000000
0.464750 0.000000
0.470250 0.000000
0.475750 0.000000
0.481250 0.000000
0.486750 0.000000
0.492250 0.000000
0.497750 0.867687
0.503250 9.701665
0.508750 9.610221
0.514250 9.513276
0.519750 9.487493
0.525250 9.474773
0.530750 9.417363
0.536250 9.354796
0.541750 9.351015
0.547250 9.269196
0.552750 9.287073
0.558250 9.239288
0.563750 9.399487
0.569250 9.278478
0.574750 9.378860
0.580250 9.522214
0.585750 9.443834
0.591250 9.669694
0.596750 9.747043
0.602250 0.873875
0.607750 0.000000
0.613250 0.000000
0.618750 0.000000
0.624250 0.000000
0.629750 0.000000
0.635250 0.000000
0.640750 0.000000
0.646250 0.000000
0.651750 0.000000
0.657250 0.000000
0.662750 0.000000
0.668250 0.000000
0.673750 0.000000
0.679250 0.000000
0.684750 0.000000
0.690250 0.000000
0.695750 0.000000
0.701250 0.000000
0.706750 0.000000
0.712250 0.000000
0.717750 0.000000
0.723250 0.000000
0.728750 0.000000
0.734250 0.000000
0.739750 0.000000
0.745250 0.000000
0.750750 0.000000
0.756250 0.000000
0.761750 0.000000
0.767250 0.000000
0.772750 0.000000
0.778250 0.000000
0.783750 0.000000
0.789250 0.000000
0.794750 0.000000
0.800250 0.000000
0.805750 0.000000
0.811250 0.000000
0.816750 0.000000
0.822250 0.000000
0.827750 0.000000
0.833250 0.000000
0.838750 0.000000
0.844250 0.000000
0.849750 0.000000
0.855250 0.000000
0.860750 0.000000
0.866250 0.000000
0.871750 0.000000
0.877250 0.000000
0.882750 0.000000
0.888250 0.000000
0.893750 0.000000
0.899250 0.000000
0.904750 0.000000
0.910250 0.000000
0.915750 0.000000
0.921250 0.000000
0.926750 0.000000
0.932250 0.000000
0.937750 0.000000
0.943250 0.000000
0.948750 0.000000
0.954250 0.000000
0.959750 0.000000
0.965250 0.000000
0.970750 0.000000
0.976250 0.000000
0.981750 0.000000
0.987250 0.000000
0.992750 0.000000
0.998250 0.000000
1.003750 0.000000
1.009250 0.000000
1.014750 0.000000
1.020250 0.000000
1.025750 0.000000
1.031250 0.000000
1.036750 0.000000
1.042250 0.000000
1.047750 0.000000
1.053250 0.000000
1.058750 0.000000
1.064250 0.000000
1.069750 0.000000
1.075250 0.000000
1.080750 0.000000
1.086250 0.000000
1.091750 0.000000
1.097250 0.000000
