# z	rho(z)
0.011250 0.000000
0.033750 0.000000
0.056250 0.000000
0.078750 0.000000
0.101250 0.000000
0.123750 0.000000
0.146250 0.000000
0.168750 0.000000
0.191250 0.000000
0.213750 0.000000
0.236250 0.000000
0.258750 0.000000
0.281250 0.000000
0.303750 0.000000
0.326250 0.000000
0.348750 0.000000
0.371250 0.000000
0.393750 0.000000
0.416250 0.000000
0.438750 0.000000
0.461250 0.000000
0.483750 0.000000
0.506250 2.141544
0.528750 2.480907
0.551250 2.208638
0.573750 1.973381
0.596250 1.742021
0.618750 1.556898
0.641250 1.403861
0.663750 1.250251
0.686250 1.145228
0.708750 1.034762
0.731250 0.942057
0.753750 0.859666
0.776250 0.787817
0.798750 0.730349
0.821250 0.667095
0.843750 0.619768
0.866250 0.576625
0.888750 0.542591
0.911250 0.510505
0.933750 0.480597
0.956250 0.453840
0.978750 0.441120
1.001250 0.417056
1.023750 0.406685
1.046250 0.388523
1.068750 0.382736
1.091250 0.378611
1.113750 0.371277
1.136250 0.360448
1.158750 0.365547
1.181250 0.373454
1.203750 0.372251
1.226250 0.379928
1.248750 0.386804
1.271250 0.397404
1.293750 0.424218
1.316250 0.442094
1.338750 0.456705
1.361250 0.485123
1.383750 0.531762
1.406250 0.552503
1.428750 0.611002
1.451250 0.652198
1.473750 0.694310
1.496250 0.739918
1.518750 0.788906
1.541250 0.817553
1.563750 0.833768
1.586250 0.829987
1.608750 0.844311
1.631250 0.850499
1.653750 0.826205
1.676250 0.828039
1.698750 0.818528
1.721250 0.801568
1.743750 0.773207
1.766250 0.755101
1.788750 0.736079
1.811250 0.721354
1.833750 0.697920
1.856250 0.696029
1.878750 0.678783
1.901250 0.653286
1.923750 0.637072
1.946250 0.633348
1.968750 0.607507
1.991250 0.599371
2.013750 0.586021
2.036250 0.564764
2.058750 0.556686
2.081250 0.542820
2.103750 0.525975
2.126250 0.531590
2.148750 0.517553
2.171250 0.509417
2.193750 0.500020
2.216250 0.511422
2.238750 0.500192
2.261250 0.509646
2.283750 0.503343
2.306250 0.507182
2.328750 0.517667
2.351250 0.527580
2.373750 0.529413
2.396250 0.542362
2.418750 0.546774
2.441250 0.560467
2.463750 0.583386
2.486250 0.588141
2.508750 0.601262
2.531250 0.615357
2.553750 0.628363
2.576250 0.649448
2.598750 0.652885
2.621250 0.682278
2.643750 0.689383
2.666250 0.708176
2.688750 0.731094
2.711250 0.742782
2.733750 0.761117
2.756250 0.790567
2.778750 0.797615
2.801250 0.802084
2.823750 0.805980
2.846250 0.813887
2.868750 0.823971
2.891250 0.838753
2.913750 0.829070
2.936250 0.807298
2.958750 0.809360
2.981250 0.768623
3.003750 0.723932
3.026250 0.689555
3.048750 0.637989
3.071250 0.607278
3.093750 0.569176
3.116250 0.518183
3.138750 0.489134
3.161250 0.451319
3.183750 0.440318
3.206250 0.416025
3.228750 0.412644
3.251250 0.388465
3.273750 0.383423
3.296250 0.368985
3.318750 0.361708
3.341250 0.369099
3.363750 0.368756
3.386250 0.373626
3.408750 0.376433
3.431250 0.377866
3.453750 0.391502
3.476250 0.402388
3.498750 0.407774
3.521250 0.433672
3.543750 0.460543
3.566250 0.480368
3.588750 0.504547
3.611250 0.541903
3.633750 0.584933
3.656250 0.622404
3.678750 0.670074
3.701250 0.732756
3.723750 0.787359
3.746250 0.854337
3.768750 0.944234
3.791250 1.032470
3.813750 1.147864
3.836250 1.274888
3.858750 1.383063
3.881250 1.549564
3.903750 1.743453
3.926250 1.922732
3.948750 2.182855
3.971250 2.448535
3.993750 2.103156
4.016250 0.000000
4.038750 0.000000
4.061250 0.000000
4.083750 0.000000
4.106250 0.000000
4.128750 0.000000
4.151250 0.000000
4.173750 0.000000
4.196250 0.000000
4.218750 0.000000
4.241250 0.000000
4.263750 0.000000
4.286250 0.000000
4.308750 0.000000
4.331250 0.000000
4.353750 0.000000
4.376250 0.000000
4.398750 0.000000
4.421250 0.000000
4.443750 0.000000
4.466250 0.000000
4.488750 0.000000
