# z	rho(z)
0.010000 0.000000
0.030000 0.000000
0.050000 0.000000
0.070000 0.000000
0.090000 0.000000
0.110000 0.000000
0.130000 0.000000
0.150000 0.000000
0.170000 0.000000
0.190000 0.000000
0.210000 0.000000
0.230000 0.000000
0.250000 0.000000
0.270000 0.000000
0.290000 0.000000
0.310000 0.000000
0.330000 0.000000
0.350000 0.000000
0.370000 0.000000
0.390000 0.000000
0.410000 0.000000
0.430000 0.000000
0.450000 0.000000
0.470000 0.000000
0.490000 0.000000
0.510000 4.282898
0.530000 3.692790
0.550000 3.168991
0.570000 2.759900
0.590000 2.390179
0.610000 2.039711
0.630000 1.776609
0.650000 1.564309
0.670000 1.352209
0.690000 1.200604
0.710000 1.045791
0.730000 0.946861
0.750000 0.821392
0.770000 0.733424
0.790000 0.663504
0.810000 0.590108
0.830000 0.539640
0.850000 0.486632
0.870000 0.455014
0.890000 0.417314
0.910000 0.391177
0.930000 0.361832
0.950000 0.353677
0.970000 0.333290
0.990000 0.326806
1.010000 0.316712
1.030000 0.312167
1.050000 0.295856
1.070000 0.297728
1.090000 0.300870
1.110000 0.308490
1.130000 0.311565
1.150000 0.326271
1.170000 0.333490
1.190000 0.354212
1.210000 0.366311
1.230000 0.404546
1.250000 0.443784
1.270000 0.473531
1.290000 0.528611
1.310000 0.580550
1.330000 0.639039
1.350000 0.699667
1.370000 0.777943
1.390000 0.856219
1.410000 0.940377
1.430000 1.030083
1.450000 1.118318
1.470000 1.187703
1.490000 1.266781
1.510000 1.283693
1.530000 1.302008
1.550000 1.266915
1.570000 1.234094
1.590000 1.195056
1.610000 1.134495
1.630000 1.074200
1.650000 1.005083
1.670000 0.956620
1.690000 0.879882
1.710000 0.800604
1.730000 0.743050
1.750000 0.708491
1.770000 0.661766
1.790000 0.621191
1.810000 0.579747
1.830000 0.540710
1.850000 0.517114
1.870000 0.488905
1.890000 0.471525
1.910000 0.450536
1.930000 0.439440
1.950000 0.424399
1.970000 0.411298
1.990000 0.410496
2.010000 0.414306
2.030000 0.416579
2.050000 0.431485
2.070000 0.447461
2.090000 0.453811
2.110000 0.471659
2.130000 0.501940
2.150000 0.525402
2.170000 0.551004
2.190000 0.574333
2.210000 0.624133
2.230000 0.674601
2.250000 0.719186
2.270000 0.769454
2.290000 0.819186
2.310000 0.873531
2.330000 0.956687
2.350000 1.015109
2.370000 1.103545
2.390000 1.143519
2.410000 1.210163
2.430000 1.248466
2.450000 1.292918
2.470000 1.304883
2.490000 1.283292
2.510000 1.247797
2.530000 1.179481
2.550000 1.110364
2.570000 1.023666
2.590000 0.946727
2.610000 0.849334
2.630000 0.759026
2.650000 0.682956
2.670000 0.613838
2.690000 0.561766
2.710000 0.506953
2.730000 0.468183
2.750000 0.434359
2.770000 0.394854
2.790000 0.376070
2.810000 0.345322
2.830000 0.330616
2.850000 0.314038
2.870000 0.310027
2.890000 0.305014
2.910000 0.296525
2.930000 0.291445
2.950000 0.302340
2.970000 0.304145
2.990000 0.306150
3.010000 0.319854
3.030000 0.323864
3.050000 0.349533
3.070000 0.357086
3.090000 0.391980
3.110000 0.422394
3.130000 0.447394
3.150000 0.494253
3.170000 0.536499
3.190000 0.607555
3.210000 0.671994
3.230000 0.732956
3.250000 0.820523
3.270000 0.945256
3.290000 1.071593
3.310000 1.206554
3.330000 1.367049
3.350000 1.558894
3.370000 1.794790
3.390000 2.083895
3.410000 2.381891
3.430000 2.767520
3.450000 3.190181
3.470000 3.691987
3.490000 4.300211
3.510000 0.000000
3.530000 0.000000
3.550000 0.000000
3.570000 0.000000
3.590000 0.000000
3.610000 0.000000
3.630000 0.000000
3.650000 0.000000
3.670000 0.000000
3.690000 0.000000
3.710000 0.000000
3.730000 0.000000
3.750000 0.000000
3.770000 0.000000
3.790000 0.000000
3.810000 0.000000
3.830000 0.000000
3.850000 0.000000
3.870000 0.000000
3.890000 0.000000
3.910000 0.000000
3.930000 0.000000
3.950000 0.000000
3.970000 0.000000
3.990000 0.000000
